capital,pnl_amount,pnl_percent,trade_number
8991.317697574254,-183.49627954233256,-2.000000000000007,68
9551.25050323894,559.9328056646864,6.227483273288725,69
9360.22549317416,-191.02501006477905,-1.9999999999999993,70
10764.259317150285,1404.033823976124,14.999999999999991,71
10548.974130807279,-215.285186343006,-2.0000000000000044,72
10337.994648191134,-210.9794826161451,-2.0000000000000013,73
10131.234755227311,-206.7598929638225,-2.000000000000004,74
9928.610060122764,-202.62469510454684,-2.000000000000007,75
9730.037858920308,-198.5722012024562,-2.0000000000000036,76
9535.437101741902,-194.60075717840664,-2.0000000000000027,77
9344.728359707064,-190.708742034838,-2.0000000000000058,78
9157.833792512922,-186.89456719414193,-2.000000000000008,79
8974.677116662662,-183.1566758502595,-2.0000000000000058,80
8795.183574329409,-179.49354233325357,-2.0000000000000058,81
8619.27990284282,-175.9036714865888,-2.0000000000000107,82
8446.894304785963,-172.3855980568569,-1.999999999999997,83
8277.956418690244,-168.93788609571857,-1.9999999999999951,84
8112.3972903164395,-165.55912837380492,-1.9999999999999991,85
8196.594986339482,84.19769602304223,1.0378892084531806,86
9426.084234290403,1229.4892479509217,14.999999999999991,87
9237.562549604594,-188.5216846858093,-2.0000000000000107,88
9052.811298612502,-184.75125099209254,-2.000000000000002,89
8871.755072640251,-181.0562259722501,-2.000000000000001,90
8694.319971187446,-177.4351014528056,-2.000000000000005,91
8520.433571763697,-173.88639942374903,-2.0000000000000027,92
8350.024900328423,-170.4086714352743,-2.0000000000000044,93
8183.024402321853,-167.00049800656961,-2.0000000000000075,94
8019.3639142754155,-163.66048804643742,-2.000000000000007,95
7858.976635989907,-160.38727828550873,-2.000000000000004,96
7701.797103270109,-157.17953271979786,-1.999999999999997,97
7809.084301315266,107.28719804515731,1.3930151185053226,98
7652.902615288961,-156.18168602630521,-1.999999999999998,99
7499.844562983181,-153.0580523057797,-2.000000000000004,100
7349.847671723517,-149.99689125966415,-2.000000000000007,101
8068.07099968232,718.2233279588027,9.771948481625902,102
7906.709579688673,-161.36141999364645,-2.000000000000004,103
9092.716016641974,1186.006436953301,14.999999999999988,104
8910.861696309135,-181.85432033283905,-1.9999999999999951,105
8732.644462382952,-178.21723392618333,-2.0000000000000013,106
8912.273162687166,179.62870030421436,2.056979430205711,107
8734.027699433424,-178.24546325374286,-2.0000000000000044,108
8559.347145444755,-174.68055398866818,-2.000000000000003,109
9303.089028482098,743.7418830373426,8.689236111111104,110
10698.552382754411,1395.4633542723132,14.999999999999996,111
10839.60666420844,141.05428145402948,1.318442686520868,112
11107.067829329419,267.46116512097797,2.4674434544208443,113
10884.92647274283,-222.1413565865878,-2.0000000000000013,114
10667.227943287973,-217.69852945485763,-2.000000000000007,115
10453.883384422214,-213.3445588657596,-2.000000000000006,116
10501.04376059254,47.160376170326344,0.4511278195488799,117
10291.02288538069,-210.02087521185058,-1.9999999999999958,118
10085.202427673077,-205.82045770761215,-1.999999999999995,119
9883.498379119615,-201.7040485534617,-2.0000000000000027,120
9685.828411537223,-197.66996758239293,-2.0000000000000004,121
11138.702673267806,1452.8742617305834,14.999999999999982,122
10915.928619802451,-222.77405346535488,-1.9999999999999942,123
11821.81481231718,905.8861925147285,8.298755186722,124
11585.378516070836,-236.43629624634377,-2.0000000000000018,125
11886.378316255437,300.99980018460155,2.5981006987994983,126
12360.529939289067,474.1516230336292,3.989033584647013,127
13120.356501431776,759.826562142709,6.147200531649779,128
12857.94937140314,-262.40713002863595,-1.9999999999999987,129
14786.64177711361,1928.6924057104698,14.999999999999996,130
14969.01097306904,182.36919595543077,1.2333374859848074,131
15729.713456941396,760.7024838723555,5.0818486621523995,132
16038.228830570206,308.51537362881027,1.9613540607293387,133
15717.464253958802,-320.76457661140375,-2.000000000000007,134
15403.114968879625,-314.3492850791772,-2.000000000000002,135
15095.052669502033,-308.06229937759235,-1.999999999999998,136
15467.000209137053,371.9475396350208,2.4640360506095083,137
15157.660204954313,-309.3400041827408,-1.999999999999998,138
14854.507000855225,-303.1532040990878,-2.000000000000008,139
14557.41686083812,-297.0901400171042,-2.000000000000002,140
14266.268523621358,-291.14833721676223,-1.999999999999997,141
14307.153405652154,40.88488203079578,0.2865842736879697,142
14021.01033753911,-286.14306811304414,-2.0000000000000004,143
