capital,pnl_amount,pnl_percent,trade_number
3673.6606981520968,21.96508638655968,0.6015037593984979,116
3647.2921889778786,-26.368509174218346,-0.7177720356014936,117
3490.5590725949264,-156.73311638295212,-4.297245963912619,118
3748.5510340271912,257.99196143226504,7.39113580565965,119
3639.093912442021,-109.45712158516996,-2.9199848312476244,120
4184.957999308323,545.8640868663025,14.999999999999982,121
3801.553462104611,-383.4045372037126,-9.161490683229808,122
3833.1016236158525,31.54816151124161,0.8298755186721999,123
3425.459323989764,-407.6422996260883,-10.63478977741138,124
3556.8064473249747,131.34712333521063,3.834438272710989,125
3596.2994318668966,39.49298454192201,1.1103495544893691,126
3702.0553712987694,105.75593943187256,2.9406878218973262,127
4257.363676993585,555.3083056948151,14.999999999999991,128
4895.9682285426225,638.6045515490375,14.999999999999996,129
5062.481163187214,166.51293464459215,3.401021552261132,130
5410.275050211779,347.7938870245643,6.8700282690158545,131
5444.074531129853,33.799480918074444,0.6247275897137874,132
4919.552290535254,-524.5222405946,-9.634736585535718,133
5657.485134115542,737.9328435802878,14.999999999999995,134
5231.476737587189,-426.0083965283533,-7.529995862639645,135
5103.477985587178,-127.99875200001017,-2.446704026806865,136
5065.738202870719,-37.73978271645967,-0.7394914374675712,137
4306.50321556152,-759.2349873091987,-14.98764754323359,138
4132.241667175416,-174.26154838610344,-4.046474358974366,139
3519.164095872359,-613.0775713030571,-14.836440379880415,140
3548.789872785488,29.62577691312884,0.8418413039584322,141
2839.03189822839,-709.7579745570978,-20.000000000000004,142
