symbol,trade_type,first_message_timestamp,capital_before,capital_after,trade_amount,position_size,entry_price,entry_time,exit_price,exit_time,trade_open_price,trade_close_price,trade_open_time,trade_close_time,exit_reason,target_price,stop_price,hold_time_hours,hold_time_minutes,pnl_percent,pnl_amount,profit_target_pct,stop_loss_pct,max_hold_hours,data_points_used,total_data_points,error
VIRTUAL,LONG,2024-12-10 09:19:48+00:00,6886.739247966008,7919.750135160909,6886.739247966008,4883.865859134819,1.4101,2024-12-10T12:30:00+00:00,1.6216149999999998,2024-12-10T12:35:00+00:00,1.4101,1.6216149999999998,2024-12-10T12:30:00+00:00,2024-12-10T12:35:00+00:00,target_hit,1.6216149999999998,1.3818979999999998,0.08,5.0,15.0,1033.01,15.0,2.0,2.0,2.0,576.0,
SPX,LONG,2024-12-10 09:19:48+00:00,7919.750135160909,9107.712655435045,7919.750135160909,13199.583558601515,0.6,2024-12-10T12:45:00+00:00,0.69,2024-12-10T13:10:00+00:00,0.6,0.69,2024-12-10T12:45:00+00:00,2024-12-10T13:10:00+00:00,target_hit,0.69,0.588,0.42,25.0,15.0,1187.96,15.0,2.0,2.0,6.0,576.0,
ME,LONG,2024-12-10 14:36:41+00:00,9107.712655435045,10473.8695537503,9107.712655435045,2123.009942991852,4.29,2024-12-10T17:00:00+00:00,4.9334999999999996,2024-12-10T17:50:00+00:00,4.29,4.9334999999999996,2024-12-10T17:00:00+00:00,2024-12-10T17:50:00+00:00,target_hit,4.9334999999999996,4.2042,0.83,50.0,15.0,1366.16,15.0,2.0,2.0,11.0,576.0,
AVA,LONG,2024-12-13 10:39:44+00:00,10473.8695537503,10264.392162675294,10473.8695537503,3393.335564618124,3.0866,2024-12-13T13:00:00+00:00,3.0248679999999997,2024-12-13T13:35:00+00:00,3.0866,3.0248679999999997,2024-12-13T13:00:00+00:00,2024-12-13T13:35:00+00:00,stop_loss_hit,3.5495899999999994,3.0248679999999997,0.58,35.0,-2.0,-209.48,15.0,2.0,2.0,8.0,576.0,
DEGO,LONG,2024-12-13 10:39:44+00:00,10264.392162675294,10059.10431942179,10264.392162675294,2827.5004580120367,3.6302,2024-12-13T13:15:00+00:00,3.5575959999999998,2024-12-13T13:50:00+00:00,3.6302,3.5575959999999998,2024-12-13T13:15:00+00:00,2024-12-13T13:50:00+00:00,stop_loss_hit,4.174729999999999,3.5575959999999998,0.58,35.0,-2.0,-205.29,15.0,2.0,2.0,8.0,576.0,
VELODROME,LONG,2024-12-13 13:30:32+00:00,10059.10431942179,9857.922233033352,10059.10431942179,32623.416745870756,0.30834,2024-12-13T16:15:00+00:00,0.3021732,2024-12-13T16:20:00+00:00,0.30834,0.3021732,2024-12-13T16:15:00+00:00,2024-12-13T16:20:00+00:00,stop_loss_hit,0.354591,0.3021732,0.08,5.0,-2.0,-201.18,15.0,2.0,2.0,2.0,576.0,
MOCA,LONG,2024-12-16 09:19:52+00:00,9857.922233033352,9660.763788372686,9857.922233033352,42290.52867024175,0.2331,2024-12-16T11:30:00+00:00,0.228438,2024-12-16T11:35:00+00:00,0.2331,0.228438,2024-12-16T11:30:00+00:00,2024-12-16T11:35:00+00:00,stop_loss_hit,0.268065,0.228438,0.08,5.0,-2.0,-197.16,15.0,2.0,2.0,2.0,576.0,
VANA,LONG,2024-12-16 11:00:34+00:00,9660.763788372686,9467.548512605232,9660.763788372686,384.875653893179,25.101,2024-12-16T13:30:00+00:00,24.598979999999997,2024-12-16T13:40:00+00:00,25.101,24.598979999999997,2024-12-16T13:30:00+00:00,2024-12-16T13:40:00+00:00,stop_loss_hit,28.866149999999998,24.598979999999997,0.17,10.0,-2.0,-193.22,15.0,2.0,2.0,3.0,576.0,
LUMIA,LONG,2024-12-18 09:29:11+00:00,9467.548512605232,10887.680789496015,9467.548512605232,5822.60056125783,1.626,2024-12-18T11:30:00+00:00,1.8698999999999997,2024-12-18T11:35:00+00:00,1.626,1.8698999999999997,2024-12-18T11:30:00+00:00,2024-12-18T11:35:00+00:00,target_hit,1.8698999999999997,1.5934799999999998,0.08,5.0,15.0,1420.13,15.0,2.0,2.0,2.0,576.0,
USUAL,LONG,2024-12-18 10:30:07+00:00,10887.680789496015,12520.832907920416,10887.680789496015,13987.256923812969,0.7784,2024-12-18T13:00:00+00:00,0.89516,2024-12-18T14:10:00+00:00,0.7784,0.89516,2024-12-18T13:00:00+00:00,2024-12-18T14:10:00+00:00,target_hit,0.89516,0.762832,1.17,70.0,15.0,1633.15,15.0,2.0,2.0,15.0,576.0,
AIXBT,LONG,2024-12-20 16:04:14+00:00,12520.832907920416,14398.957844108478,12520.832907920416,48436.490939730815,0.2585,2024-12-20T18:30:00+00:00,0.297275,2024-12-20T19:10:00+00:00,0.2585,0.297275,2024-12-20T18:30:00+00:00,2024-12-20T19:10:00+00:00,target_hit,0.297275,0.25333,0.67,40.0,15.0,1878.12,15.0,2.0,2.0,9.0,576.0,
FARTCOIN,LONG,2024-12-20 16:04:14+00:00,14398.957844108478,14110.978687226308,14398.957844108478,13930.880267132814,1.0336,2024-12-20T18:45:00+00:00,1.012928,2024-12-20T19:00:00+00:00,1.0336,1.012928,2024-12-20T18:45:00+00:00,2024-12-20T19:00:00+00:00,stop_loss_hit,1.18864,1.012928,0.25,15.0,-2.0,-287.98,15.0,2.0,2.0,4.0,576.0,
KMNO,LONG,2024-12-20 16:04:14+00:00,14110.978687226308,16227.625490310253,14110.978687226308,83250.61172404901,0.1695,2024-12-20T19:00:00+00:00,0.194925,2024-12-20T19:15:00+00:00,0.1695,0.194925,2024-12-20T19:00:00+00:00,2024-12-20T19:15:00+00:00,target_hit,0.194925,0.16611,0.25,15.0,15.0,2116.65,15.0,2.0,2.0,4.0,576.0,
CGPT,LONG,2024-12-20 16:04:14+00:00,16227.625490310253,18661.769313856792,16227.625490310253,73761.93404686479,0.22,2024-12-20T19:15:00+00:00,0.253,2024-12-20T19:25:00+00:00,0.22,0.253,2024-12-20T19:15:00+00:00,2024-12-20T19:25:00+00:00,target_hit,0.253,0.21559999999999999,0.17,10.0,15.0,2434.14,15.0,2.0,2.0,3.0,576.0,
HIVE,LONG,2024-12-23 09:15:25+00:00,18661.769313856792,18288.533927579654,18661.769313856792,49582.25547015461,0.37638,2024-12-23T11:30:00+00:00,0.36885239999999997,2024-12-23T11:35:00+00:00,0.37638,0.36885239999999997,2024-12-23T11:30:00+00:00,2024-12-23T11:35:00+00:00,stop_loss_hit,0.43283699999999997,0.36885239999999997,0.08,5.0,-2.0,-373.24,15.0,2.0,2.0,2.0,576.0,
DEXE,LONG,2024-12-24 09:15:07+00:00,18288.533927579654,18970.941909952027,18288.533927579654,1436.6483839418424,12.73,2024-12-24T11:30:00+00:00,13.205,2024-12-24T13:30:00+00:00,12.73,13.205,2024-12-24T11:30:00+00:00,2024-12-24T13:30:00+00:00,time_limit,14.6395,12.4754,2.0,120.0,3.73,682.41,15.0,2.0,2.0,25.0,576.0,
PHA,LONG,2024-12-30 09:15:08+00:00,18970.941909952027,18591.523071752985,18970.941909952027,42217.69162798653,0.44936,2024-12-30T11:30:00+00:00,0.44037279999999995,2024-12-30T11:40:00+00:00,0.44936,0.44037279999999995,2024-12-30T11:30:00+00:00,2024-12-30T11:40:00+00:00,stop_loss_hit,0.5167639999999999,0.44037279999999995,0.17,10.0,-2.0,-379.42,15.0,2.0,2.0,3.0,576.0,
DF,LONG,2024-12-30 09:15:08+00:00,18591.523071752985,18219.692610317925,18591.523071752985,192279.68840369207,0.09669,2024-12-30T11:45:00+00:00,0.0947562,2024-12-30T11:50:00+00:00,0.09669,0.0947562,2024-12-30T11:45:00+00:00,2024-12-30T11:50:00+00:00,stop_loss_hit,0.11119349999999999,0.0947562,0.08,5.0,-2.0,-371.83,15.0,2.0,2.0,2.0,576.0,
GRIFFAIN,LONG,2025-01-02 10:50:40+00:00,18219.692610317925,17855.298758111567,18219.692610317925,44774.63041953682,0.40692,2025-01-02T13:30:00+00:00,0.3987816,2025-01-02T13:35:00+00:00,0.40692,0.3987816,2025-01-02T13:30:00+00:00,2025-01-02T13:35:00+00:00,stop_loss_hit,0.467958,0.3987816,0.08,5.0,-2.0,-364.39,15.0,2.0,2.0,2.0,576.0,
AI16Z,LONG,2025-01-02 10:50:40+00:00,17855.298758111567,17498.192782949336,17855.298758111567,8599.989768862135,2.0762,2025-01-02T13:45:00+00:00,2.034676,2025-01-02T14:00:00+00:00,2.0762,2.034676,2025-01-02T13:45:00+00:00,2025-01-02T14:00:00+00:00,stop_loss_hit,2.3876299999999997,2.034676,0.25,15.0,-2.0,-357.11,15.0,2.0,2.0,4.0,576.0,
ZEREBRO,LONG,2025-01-02 10:50:40+00:00,17498.192782949336,17148.22892729035,17498.192782949336,25816.159313882174,0.6778,2025-01-02T14:00:00+00:00,0.664244,2025-01-02T14:05:00+00:00,0.6778,0.664244,2025-01-02T14:00:00+00:00,2025-01-02T14:05:00+00:00,stop_loss_hit,0.7794699999999999,0.664244,0.08,5.0,-2.0,-349.96,15.0,2.0,2.0,2.0,576.0,
BIO,LONG,2025-01-03 09:30:25+00:00,17148.22892729035,19720.463266383904,17148.22892729035,23610.39367656664,0.7263,2025-01-03T12:15:00+00:00,0.8352449999999999,2025-01-03T12:35:00+00:00,0.7263,0.8352449999999999,2025-01-03T12:15:00+00:00,2025-01-03T12:35:00+00:00,target_hit,0.8352449999999999,0.7117739999999999,0.33,20.0,15.0,2572.23,15.0,2.0,2.0,5.0,576.0,
COOKIE,LONG,2025-01-07 08:58:04+00:00,19720.463266383904,20955.694288393544,19720.463266383904,30880.775550241004,0.6386,2025-01-07T11:30:00+00:00,0.6786,2025-01-07T13:30:00+00:00,0.6386,0.6786,2025-01-07T11:30:00+00:00,2025-01-07T13:30:00+00:00,time_limit,0.7343899999999999,0.6258279999999999,2.0,120.0,6.26,1235.23,15.0,2.0,2.0,25.0,576.0,
ALCH,LONG,2025-01-07 08:58:04+00:00,20955.694288393544,20536.580402625674,20955.694288393544,107636.2128943117,0.19469,2025-01-07T11:45:00+00:00,0.1907962,2025-01-07T13:10:00+00:00,0.19469,0.1907962,2025-01-07T11:45:00+00:00,2025-01-07T13:10:00+00:00,stop_loss_hit,0.2238935,0.1907962,1.42,85.0,-2.0,-419.11,15.0,2.0,2.0,18.0,576.0,
SWARMS,LONG,2025-01-07 08:58:04+00:00,20536.580402625674,20125.848794573158,20536.580402625674,41690.17540118894,0.4926,2025-01-07T12:15:00+00:00,0.48274799999999995,2025-01-07T12:25:00+00:00,0.4926,0.48274799999999995,2025-01-07T12:15:00+00:00,2025-01-07T12:25:00+00:00,stop_loss_hit,0.5664899999999999,0.48274799999999995,0.17,10.0,-2.0,-410.73,15.0,2.0,2.0,3.0,576.0,
SONIC,LONG,2025-01-08 04:54:32+00:00,20125.848794573158,20964.69128416442,20125.848794573158,21236.51872382944,0.9477,2025-01-08T07:00:00+00:00,0.9872,2025-01-08T09:00:00+00:00,0.9477,0.9872,2025-01-08T07:00:00+00:00,2025-01-08T09:00:00+00:00,time_limit,1.0898549999999998,0.928746,2.0,120.0,4.17,838.84,15.0,2.0,2.0,25.0,576.0,
D,LONG,2025-01-09 07:30:08+00:00,20964.69128416442,20545.39745848113,20964.69128416442,104572.48246291111,0.20048,2025-01-09T10:00:00+00:00,0.1964704,2025-01-09T10:05:00+00:00,0.20048,0.1964704,2025-01-09T10:00:00+00:00,2025-01-09T10:05:00+00:00,stop_loss_hit,0.23055199999999998,0.1964704,0.08,5.0,-2.0,-419.29,15.0,2.0,2.0,2.0,576.0,
PROM,LONG,2025-01-15 10:40:04+00:00,20545.39745848113,20352.78435730787,20545.39745848113,2469.3987329905203,8.32,2025-01-15T12:30:00+00:00,8.242,2025-01-15T14:30:00+00:00,8.32,8.242,2025-01-15T12:30:00+00:00,2025-01-15T14:30:00+00:00,time_limit,9.568,8.1536,2.0,120.0,-0.94,-192.61,15.0,2.0,2.0,25.0,576.0,
S,LONG,2025-01-16 07:30:15+00:00,20352.78435730787,19945.728670161712,20352.78435730787,25440.98044663484,0.8,2025-01-16T10:00:00+00:00,0.784,2025-01-16T10:05:00+00:00,0.8,0.784,2025-01-16T10:00:00+00:00,2025-01-16T10:05:00+00:00,stop_loss_hit,0.9199999999999999,0.784,0.08,5.0,-2.0,-407.06,15.0,2.0,2.0,2.0,576.0,
SOLV,LONG,2025-01-17 09:30:15+00:00,19945.728670161712,19546.814096758477,19945.728670161712,125444.83440353278,0.159,2025-01-17T12:15:00+00:00,0.15582,2025-01-17T12:20:00+00:00,0.159,0.15582,2025-01-17T12:15:00+00:00,2025-01-17T12:20:00+00:00,stop_loss_hit,0.18284999999999998,0.15582,0.08,5.0,-2.0,-398.91,15.0,2.0,2.0,2.0,576.0,
ARC,LONG,2025-01-17 10:07:08+00:00,19546.814096758477,19155.877814823307,19546.814096758477,58644.54740859403,0.33331,2025-01-17T13:00:00+00:00,0.3266438,2025-01-17T15:00:00+00:00,0.33331,0.3266438,2025-01-17T13:00:00+00:00,2025-01-17T15:00:00+00:00,stop_loss_hit,0.38330649999999994,0.3266438,2.0,120.0,-2.0,-390.94,15.0,2.0,2.0,25.0,576.0,
AVAAI,LONG,2025-01-17 10:07:08+00:00,19155.877814823307,18772.76025852684,19155.877814823307,83442.42633978005,0.22957,2025-01-17T13:15:00+00:00,0.2249786,2025-01-17T13:55:00+00:00,0.22957,0.2249786,2025-01-17T13:15:00+00:00,2025-01-17T13:55:00+00:00,stop_loss_hit,0.26400549999999995,0.2249786,0.67,40.0,-2.0,-383.12,15.0,2.0,2.0,9.0,576.0,
TRUMP,LONG,2025-01-18 10:43:13+00:00,18772.76025852684,18397.305053356304,18772.76025852684,849.4846037615656,22.099,2025-01-18T13:00:00+00:00,21.65702,2025-01-18T13:05:00+00:00,22.099,21.65702,2025-01-18T13:00:00+00:00,2025-01-18T13:05:00+00:00,stop_loss_hit,25.413849999999996,21.65702,0.08,5.0,-2.0,-375.46,15.0,2.0,2.0,2.0,576.0,
MELANIA,LONG,2025-01-20 06:55:17+00:00,18397.305053356304,18029.358952289178,18397.305053356304,1672.4822775778457,11.0,2025-01-20T09:30:00+00:00,10.78,2025-01-20T09:35:00+00:00,11.0,10.78,2025-01-20T09:30:00+00:00,2025-01-20T09:35:00+00:00,stop_loss_hit,12.649999999999999,10.78,0.08,5.0,-2.0,-367.95,15.0,2.0,2.0,2.0,576.0,
VTHO,LONG,2025-01-22 07:30:18+00:00,18029.358952289178,17668.771773243392,18029.358952289178,2193352.6705947905,0.00822,2025-01-22T09:30:00+00:00,0.0080556,2025-01-22T09:50:00+00:00,0.00822,0.0080556,2025-01-22T09:30:00+00:00,2025-01-22T09:50:00+00:00,stop_loss_hit,0.009453,0.0080556,0.33,20.0,-2.0,-360.59,15.0,2.0,2.0,5.0,576.0,
ANIME,LONG,2025-01-23 14:30:22+00:00,17668.771773243392,17315.396337778522,17668.771773243392,203089.33072693556,0.087,2025-01-23T17:00:00+00:00,0.08525999999999999,2025-01-23T17:05:00+00:00,0.087,0.08525999999999999,2025-01-23T17:00:00+00:00,2025-01-23T17:05:00+00:00,stop_loss_hit,0.10004999999999999,0.08525999999999999,0.08,5.0,-2.0,-353.38,15.0,2.0,2.0,2.0,576.0,
VINE,LONG,2025-01-24 07:10:09+00:00,17315.396337778522,16969.088411022953,17315.396337778522,85745.2527373404,0.20194,2025-01-24T10:00:00+00:00,0.1979012,2025-01-24T10:45:00+00:00,0.20194,0.1979012,2025-01-24T10:00:00+00:00,2025-01-24T10:45:00+00:00,stop_loss_hit,0.232231,0.1979012,0.75,45.0,-2.0,-346.31,15.0,2.0,2.0,10.0,576.0,
PIPPIN,LONG,2025-01-24 07:10:09+00:00,16969.088411022953,16629.706642802492,16969.088411022953,122964.40877552863,0.138,2025-01-24T10:15:00+00:00,0.13524,2025-01-24T10:20:00+00:00,0.138,0.13524,2025-01-24T10:15:00+00:00,2025-01-24T10:20:00+00:00,stop_loss_hit,0.1587,0.13524,0.08,5.0,-2.0,-339.38,15.0,2.0,2.0,2.0,576.0,
VVV,LONG,2025-01-29 05:52:23+00:00,16629.706642802492,16297.11250994644,16629.706642802492,1563.5301469351723,10.636,2025-01-29T08:15:00+00:00,10.423279999999998,2025-01-29T08:20:00+00:00,10.636,10.423279999999998,2025-01-29T08:15:00+00:00,2025-01-29T08:20:00+00:00,stop_loss_hit,12.231399999999999,10.423279999999998,0.08,5.0,-2.0,-332.59,15.0,2.0,2.0,2.0,576.0,
BERA,LONG,2025-02-06 12:30:13+00:00,16297.11250994644,15971.17025974751,16297.11250994644,1377.8417745981096,11.828,2025-02-06T15:00:00+00:00,11.591439999999999,2025-02-06T15:05:00+00:00,11.828,11.591439999999999,2025-02-06T15:00:00+00:00,2025-02-06T15:05:00+00:00,stop_loss_hit,13.602199999999998,11.591439999999999,0.08,5.0,-2.0,-325.94,15.0,2.0,2.0,2.0,576.0,
TST,LONG,2025-02-09 10:30:13+00:00,15971.17025974751,15651.746854552559,15971.17025974751,42760.83068205491,0.3735,2025-02-09T13:00:00+00:00,0.36602999999999997,2025-02-09T13:05:00+00:00,0.3735,0.36602999999999997,2025-02-09T13:00:00+00:00,2025-02-09T13:05:00+00:00,stop_loss_hit,0.429525,0.36602999999999997,0.08,5.0,-2.0,-319.42,15.0,2.0,2.0,2.0,576.0,
LAYER,LONG,2025-02-11 13:31:14+00:00,15651.746854552559,15338.711917461507,15651.746854552559,19759.81170881525,0.7921,2025-02-11T15:45:00+00:00,0.776258,2025-02-11T15:50:00+00:00,0.7921,0.776258,2025-02-11T15:45:00+00:00,2025-02-11T15:50:00+00:00,stop_loss_hit,0.9109149999999999,0.776258,0.08,5.0,-2.0,-313.03,15.0,2.0,2.0,2.0,576.0,
HEI,LONG,2025-02-13 07:30:13+00:00,15338.711917461507,15031.937679112278,15338.711917461507,14787.15117850333,1.0373,2025-02-13T09:00:00+00:00,1.0165540000000002,2025-02-13T09:05:00+00:00,1.0373,1.0165540000000002,2025-02-13T09:00:00+00:00,2025-02-13T09:05:00+00:00,stop_loss_hit,1.192895,1.0165540000000002,0.08,5.0,-2.0,-306.77,15.0,2.0,2.0,2.0,576.0,
B3,LONG,2025-02-13 09:45:13+00:00,15031.937679112278,17286.728330979116,15031.937679112278,1239236.41212797,0.01213,2025-02-13T11:30:00+00:00,0.013949499999999998,2025-02-13T11:35:00+00:00,0.01213,0.013949499999999998,2025-02-13T11:30:00+00:00,2025-02-13T11:35:00+00:00,target_hit,0.013949499999999998,0.0118874,0.08,5.0,15.0,2254.79,15.0,2.0,2.0,2.0,576.0,
IP,LONG,2025-02-13 15:04:55+00:00,17286.728330979116,19879.73758062598,17286.728330979116,10975.630841060765,1.57501,2025-02-13T17:00:00+00:00,1.8112614999999999,2025-02-13T18:50:00+00:00,1.57501,1.8112614999999999,2025-02-13T17:00:00+00:00,2025-02-13T18:50:00+00:00,target_hit,1.8112614999999999,1.5435098,1.83,110.0,15.0,2593.01,15.0,2.0,2.0,23.0,576.0,
GPS,LONG,2025-02-17 15:09:00+00:00,19879.73758062598,19482.14282901346,19879.73758062598,140991.04667110625,0.141,2025-02-17T17:00:00+00:00,0.13818,2025-02-17T17:05:00+00:00,0.141,0.13818,2025-02-17T17:00:00+00:00,2025-02-17T17:05:00+00:00,stop_loss_hit,0.16214999999999996,0.13818,0.08,5.0,-2.0,-397.59,15.0,2.0,2.0,2.0,576.0,
SHELL,LONG,2025-02-17 15:09:00+00:00,19482.14282901346,19092.49997243319,19482.14282901346,44177.194623613286,0.441,2025-02-17T17:15:00+00:00,0.43218,2025-02-17T18:10:00+00:00,0.441,0.43218,2025-02-17T17:15:00+00:00,2025-02-17T18:10:00+00:00,stop_loss_hit,0.50715,0.43218,0.92,55.0,-2.0,-389.64,15.0,2.0,2.0,12.0,576.0,
KAITO,LONG,2025-02-20 12:30:29+00:00,19092.49997243319,18710.649972984524,19092.49997243319,12779.451119433194,1.494,2025-02-20T13:00:00+00:00,1.4641199999999999,2025-02-20T13:05:00+00:00,1.494,1.4641199999999999,2025-02-20T13:00:00+00:00,2025-02-20T13:05:00+00:00,stop_loss_hit,1.7181,1.4641199999999999,0.08,5.0,-2.0,-381.85,15.0,2.0,2.0,2.0,576.0,
RED,LONG,2025-03-06 15:30:18+00:00,18710.649972984524,18336.436973524833,18710.649972984524,22240.163999743876,0.8413,2025-03-06T16:00:00+00:00,0.824474,2025-03-06T16:30:00+00:00,0.8413,0.824474,2025-03-06T16:00:00+00:00,2025-03-06T16:30:00+00:00,stop_loss_hit,0.967495,0.824474,0.5,30.0,-2.0,-374.21,15.0,2.0,2.0,7.0,576.0,
VIC,LONG,2025-03-12 14:59:29+00:00,18336.436973524833,21086.902519553554,18336.436973524833,54866.65761078645,0.3342,2025-03-12T17:00:00+00:00,0.38432999999999995,2025-03-12T17:10:00+00:00,0.3342,0.38432999999999995,2025-03-12T17:00:00+00:00,2025-03-12T17:10:00+00:00,target_hit,0.38432999999999995,0.327516,0.17,10.0,15.0,2750.47,15.0,2.0,2.0,3.0,576.0,
EPIC,LONG,2025-03-13 07:30:17+00:00,21086.902519553554,20665.164469162482,21086.902519553554,12571.932581859866,1.6773,2025-03-13T08:00:00+00:00,1.643754,2025-03-13T08:10:00+00:00,1.6773,1.643754,2025-03-13T08:00:00+00:00,2025-03-13T08:10:00+00:00,stop_loss_hit,1.9288949999999998,1.643754,0.17,10.0,-2.0,-421.74,15.0,2.0,2.0,3.0,576.0,
BMT,LONG,2025-03-17 11:31:04+00:00,20665.164469162482,23764.939139536855,20665.164469162482,186845.97169224668,0.1106,2025-03-17T13:30:00+00:00,0.12719,2025-03-17T13:35:00+00:00,0.1106,0.12719,2025-03-17T13:30:00+00:00,2025-03-17T13:35:00+00:00,target_hit,0.12719,0.108388,0.08,5.0,15.0,3099.77,15.0,2.0,2.0,2.0,576.0,
MUBARAK,LONG,2025-03-17 11:31:04+00:00,23764.939139536855,27329.680010467382,23764.939139536855,290170.19706394203,0.0819,2025-03-17T13:45:00+00:00,0.09418499999999999,2025-03-17T13:50:00+00:00,0.0819,0.09418499999999999,2025-03-17T13:45:00+00:00,2025-03-17T13:50:00+00:00,target_hit,0.09418499999999999,0.080262,0.08,5.0,15.0,3564.74,15.0,2.0,2.0,2.0,576.0,
XUSD,,2025-03-19 07:30:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,failed_to_load_data
FORM,LONG,2025-03-19 07:30:16+00:00,27329.680010467382,26783.086410258034,27329.680010467382,13664.840005233691,2.0,2025-03-19T08:00:00+00:00,1.96,2025-03-19T08:05:00+00:00,2.0,1.96,2025-03-19T08:00:00+00:00,2025-03-19T08:05:00+00:00,stop_loss_hit,2.3,1.96,0.08,5.0,-2.0,-546.59,15.0,2.0,2.0,2.0,576.0,
BR,LONG,2025-03-21 10:46:17+00:00,26783.086410258034,26247.42468205287,26783.086410258034,157919.14156991764,0.1696,2025-03-21T12:45:00+00:00,0.166208,2025-03-21T13:20:00+00:00,0.1696,0.166208,2025-03-21T12:45:00+00:00,2025-03-21T13:20:00+00:00,stop_loss_hit,0.19504,0.166208,0.58,35.0,-2.0,-535.66,15.0,2.0,2.0,8.0,576.0,
PLUME,LONG,2025-03-21 10:46:17+00:00,26247.42468205287,25722.476188411816,26247.42468205287,129680.95198642723,0.2024,2025-03-21T13:00:00+00:00,0.198352,2025-03-21T13:10:00+00:00,0.2024,0.198352,2025-03-21T13:00:00+00:00,2025-03-21T13:10:00+00:00,stop_loss_hit,0.23275999999999997,0.198352,0.17,10.0,-2.0,-524.95,15.0,2.0,2.0,3.0,576.0,
NIL,LONG,2025-03-24 12:30:23+00:00,25722.476188411816,29580.847616673585,25722.476188411816,33319.26967410857,0.772,2025-03-24T13:00:00+00:00,0.8877999999999999,2025-03-24T13:05:00+00:00,0.772,0.8877999999999999,2025-03-24T13:00:00+00:00,2025-03-24T13:05:00+00:00,target_hit,0.8877999999999999,0.75656,0.08,5.0,15.0,3858.37,15.0,2.0,2.0,2.0,576.0,
PARTI,LONG,2025-03-25 12:30:08+00:00,29580.847616673585,28989.230664340113,29580.847616673585,73952.11904168395,0.4,2025-03-25T13:00:00+00:00,0.392,2025-03-25T13:05:00+00:00,0.4,0.392,2025-03-25T13:00:00+00:00,2025-03-25T13:05:00+00:00,stop_loss_hit,0.45999999999999996,0.392,0.08,5.0,-2.0,-591.62,15.0,2.0,2.0,2.0,576.0,
JELLYJELLY,LONG,2025-03-26 15:16:12+00:00,28989.230664340113,28409.44605105331,28989.230664340113,1191991.3924481955,0.02432,2025-03-26T16:00:00+00:00,0.0238336,2025-03-26T16:05:00+00:00,0.02432,0.0238336,2025-03-26T16:00:00+00:00,2025-03-26T16:05:00+00:00,stop_loss_hit,0.027968,0.0238336,0.08,5.0,-2.0,-579.78,15.0,2.0,2.0,2.0,576.0,
MAVIA,LONG,2025-03-26 15:16:12+00:00,28409.44605105331,32670.862958711303,28409.44605105331,67981.44544401366,0.4179,2025-03-26T17:00:00+00:00,0.48058499999999993,2025-03-26T18:15:00+00:00,0.4179,0.48058499999999993,2025-03-26T17:00:00+00:00,2025-03-26T18:15:00+00:00,target_hit,0.48058499999999993,0.40954199999999996,1.25,75.0,15.0,4261.42,15.0,2.0,2.0,16.0,576.0,
PAXG,LONG,2025-03-27 07:07:26+00:00,32670.862958711303,33375.23276855072,32670.862958711303,10.934023747895349,2988.0,2025-03-27T10:30:00+00:00,3052.42,2025-03-27T12:30:00+00:00,2988.0,3052.42,2025-03-27T10:30:00+00:00,2025-03-27T12:30:00+00:00,time_limit,3436.2,2928.24,2.0,120.0,2.16,704.37,15.0,2.0,2.0,25.0,576.0,
WAL,LONG,2025-03-27 13:59:45+00:00,33375.23276855072,32707.728113179706,33375.23276855072,67973.99749195666,0.491,2025-03-27T15:30:00+00:00,0.48118,2025-03-27T15:35:00+00:00,0.491,0.48118,2025-03-27T15:30:00+00:00,2025-03-27T15:35:00+00:00,stop_loss_hit,0.56465,0.48118,0.08,5.0,-2.0,-667.5,15.0,2.0,2.0,2.0,576.0,
FUN,LONG,2025-03-31 07:02:10+00:00,32707.728113179706,32053.57355091611,32707.728113179706,6540237.575120917,0.005001,2025-03-31T08:30:00+00:00,0.00490098,2025-03-31T08:45:00+00:00,0.005001,0.00490098,2025-03-31T08:30:00+00:00,2025-03-31T08:45:00+00:00,stop_loss_hit,0.00575115,0.00490098,0.25,15.0,-2.0,-654.15,15.0,2.0,2.0,4.0,576.0,
MLN,LONG,2025-03-31 07:02:10+00:00,32053.57355091611,31412.502079897786,32053.57355091611,2603.8646263944847,12.31,2025-03-31T08:45:00+00:00,12.0638,2025-03-31T08:50:00+00:00,12.31,12.0638,2025-03-31T08:45:00+00:00,2025-03-31T08:50:00+00:00,stop_loss_hit,14.1565,12.0638,0.08,5.0,-2.0,-641.07,15.0,2.0,2.0,2.0,576.0,
GUN,LONG,2025-03-31 12:30:38+00:00,31412.502079897786,30784.25203829983,31412.502079897786,274344.99633098504,0.1145,2025-03-31T13:00:00+00:00,0.11221,2025-03-31T13:05:00+00:00,0.1145,0.11221,2025-03-31T13:00:00+00:00,2025-03-31T13:05:00+00:00,stop_loss_hit,0.131675,0.11221,0.08,5.0,-2.0,-628.25,15.0,2.0,2.0,2.0,576.0,
ATH,LONG,2025-04-02 13:38:08+00:00,30784.25203829983,30168.56699753383,30784.25203829983,967145.8384637082,0.03183,2025-04-02T15:45:00+00:00,0.031193399999999996,2025-04-02T15:50:00+00:00,0.03183,0.031193399999999996,2025-04-02T15:45:00+00:00,2025-04-02T15:50:00+00:00,stop_loss_hit,0.03660449999999999,0.031193399999999996,0.08,5.0,-2.0,-615.69,15.0,2.0,2.0,2.0,576.0,
